Account,Date,year,month,day,Channel,Units,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,day_energy,SUM
6930212101,"Sunday, November 11, 2018",2018,11,11,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 11, 2018",2018,11,11,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 11, 2018",2018,11,11,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 11, 2018",2018,11,11,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 11, 2018",2018,11,11,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 11, 2018",2018,11,11,106959544 1,kWh,2901.6,2916,2901.6,2901.6,2894.4,2872.8,2966.4,3016.8,2966.4,3031.2,3024,3060,2937.6,3024,2966.4,3009.6,2980.8,3024,2916,2995.2,2822.4,2880,2858.4,2930.4,70797.6,
6930212101,"Sunday, November 11, 2018",2018,11,11,106959544 2,kVARh,1814.4,1828.8,1807.2,1814.4,1807.2,1792.8,1807.2,1843.2,1828.8,1872,1879.2,1915.2,1864.8,1922.4,1886.4,1915.2,1879.2,1886.4,1807.2,1857.6,1771.2,1807.2,1807.2,1850.4,44265.6,
6930212101,"Sunday, November 11, 2018",2018,11,11,108209523 1,kWh,2800.8,2793.6,2815.2,2815.2,2815.2,2829.6,2894.4,2923.2,2966.4,2966.4,2973.6,2980.8,2952,2944.8,2937.6,2944.8,2916,2901.6,2880,2872.8,2822.4,2829.6,2836.8,2844,69256.8,
6930212101,"Sunday, November 11, 2018",2018,11,11,108209523 2,kVARh,1008,1015.2,1015.2,1015.2,1008,1015.2,1008,1008,1015.2,1029.6,1036.8,1036.8,1051.2,1058.4,1058.4,1051.2,1058.4,1022.4,1022.4,1015.2,1000.8,1008,1015.2,1015.2,24588,
6930212101,"Sunday, November 11, 2018",2018,11,11,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, November 11, 2018",2018,11,11,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, November 11, 2018",2018,11,11,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, November 11, 2018",2018,11,11,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, November 12, 2018",2018,11,12, Fahren,Fahren,35.6,35.6,30.2,33.8,32,33.8,33.8,33.8,35.6,39.2,41,42.8,42.8,42.8,42.8,42.8,42.8,39.2,39.2,39.2,39.2,37.4,37.4,37.4,910.2,
6930212101,"Monday, November 12, 2018",2018,11,12, RH,RH,59.69,55.3,80.01,69.17,80.16,74.56,74.56,74.56,69.39,60.21,52.08,48.58,48.58,45.04,45.04,41.73,48.58,55.86,60.21,60.21,64.85,69.6,74.92,69.6,1482.49,
6930212101,"Monday, November 12, 2018",2018,11,12,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, November 12, 2018",2018,11,12,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, November 12, 2018",2018,11,12,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, November 12, 2018",2018,11,12,106119542 1 Power Factor,Power Factor,89.623231,89.577558,89.533615,89.777623,91.277293,91.279883,91.963838,91.802328,91.897019,92.289989,92.322408,92.036193,92.059868,91.926964,91.977719,91.89743,91.746337,91.790101,90.641009,90.174705,89.872949,89.485308,89.547181,89.462863,2183.963412,
6930212101,"Monday, November 12, 2018",2018,11,12,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, November 12, 2018",2018,11,12,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, November 12, 2018",2018,11,12,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, November 12, 2018",2018,11,12,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, November 12, 2018",2018,11,12,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Monday, November 12, 2018",2018,11,12,106959544 1,kWh,2844,2880,2822.4,2894.4,2901.6,3160.8,3578.4,3736.8,3780,3758.4,3715.2,3780,3736.8,3780,3693.6,3708,3585.6,3463.2,3240,3081.6,3088.8,2988,3088.8,2973.6,80280,
6930212101,"Monday, November 12, 2018",2018,11,12,106959544 2,kVARh,1800,1828.8,1792.8,1814.4,1814.4,1944,2088,2181.6,2188.8,2160,2124,2188.8,2174.4,2217.6,2167.2,2181.6,2116.8,2059.2,1958.4,1893.6,1929.6,1893.6,1936.8,1872,48326.4,
6930212101,"Monday, November 12, 2018",2018,11,12,108209523 1,kWh,2844,2851.2,2836.8,2844,3117.6,3196.8,3974.4,4197.6,4240.8,4629.6,4485.6,4370.4,4478.4,4442.4,4406.4,4363.2,4219.2,3981.6,3376.8,3196.8,3153.6,3016.8,3052.8,3038.4,88315.2,
6930212101,"Monday, November 12, 2018",2018,11,12,108209523 2,kVARh,1015.2,1015.2,1022.4,1000.8,878.4,900,1137.6,1245.6,1252.8,1339.2,1288.8,1274.4,1310.4,1303.2,1288.8,1281.6,1267.2,1159.2,1123.2,1116,1116,1101.6,1116,1130.4,27684,
6930212101,"Monday, November 12, 2018",2018,11,12,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, November 12, 2018",2018,11,12,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, November 12, 2018",2018,11,12,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Monday, November 12, 2018",2018,11,12,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13, Fahren,Fahren,35.6,35.6,35.6,35.6,35.6,35.6,35.6,33.8,33.8,35.6,35.6,35.6,37.4,37.4,35.6,35.6,33.8,33.8,30.2,30.2,30.2,28.4,26.6,26.6,809.4,
6930212101,"Tuesday, November 13, 2018",2018,11,13, RH,RH,74.74,74.74,74.74,86.56,93.07,93.07,93.07,93.01,86.45,74.74,69.39,64.38,59.95,51.5,55.3,64.38,64.13,59.42,58.89,63.65,68.74,68.51,73.8,68.29,1734.52,
6930212101,"Tuesday, November 13, 2018",2018,11,13,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,106119542 1 Power Factor,Power Factor,89.571718,89.486866,89.486521,89.442588,91.007276,91.137553,92.115498,91.876067,91.94781,91.970018,92.067449,91.977726,91.817035,91.888426,91.847154,91.789218,91.693944,91.739474,90.472749,90.053058,90.349017,90.12144,89.92899,90.053263,2183.840858,
6930212101,"Tuesday, November 13, 2018",2018,11,13,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,106959544 1,kWh,2973.6,2908.8,2944.8,2966.4,3103.2,3139.2,3564,3708,3715.2,3679.2,3592.8,3650.4,3744,3628.8,3708,3578.4,3571.2,3384,3124.8,3009.6,2973.6,2988,3016.8,3016.8,79689.6,
6930212101,"Tuesday, November 13, 2018",2018,11,13,106959544 2,kVARh,1872,1836,1857.6,1864.8,1908,1936.8,2052,2160,2160,2145.6,2095.2,2131.2,2188.8,2145.6,2203.2,2145.6,2124,2037.6,1929.6,1900.8,1836,1828.8,1864.8,1836,48060,
6930212101,"Tuesday, November 13, 2018",2018,11,13,108209523 1,kWh,2988,2923.2,2930.4,2908.8,3110.4,3240,4104,4334.4,4384.8,4348.8,4406.4,4399.2,4348.8,4471.2,4435.2,4399.2,4255.2,4017.6,3405.6,3268.8,3204,3031.2,3038.4,3052.8,89006.4,
6930212101,"Tuesday, November 13, 2018",2018,11,13,108209523 2,kVARh,1087.2,1072.8,1072.8,1072.8,921.6,943.2,1188,1296,1303.2,1281.6,1296,1303.2,1303.2,1332,1303.2,1303.2,1281.6,1173.6,1144.8,1130.4,1094.4,1065.6,1080,1094.4,28144.8,
6930212101,"Tuesday, November 13, 2018",2018,11,13,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, November 13, 2018",2018,11,13,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14, Fahren,Fahren,24.8,24.8,23,21.2,21.2,21.2,21.2,21.2,24.8,26.6,28.4,30.2,30.2,32,32,32,30.2,30.2,33.8,30.2,30.2,30.2,30.2,30.2,660,
6930212101,"Wednesday, November 14, 2018",2018,11,14, RH,RH,73.61,73.61,73.41,79.23,79.23,79.23,79.23,79.23,73.61,68.29,63.4,58.89,58.89,54.74,54.74,54.74,58.89,58.89,93.01,58.89,63.65,63.65,63.65,68.74,1633.45,
6930212101,"Wednesday, November 14, 2018",2018,11,14,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,106119542 1 Power Factor,Power Factor,89.680607,89.552243,89.220522,89.19725,90.722191,90.985522,91.832574,91.789316,91.705826,91.829193,91.910032,92.035122,92.031685,91.985055,91.826281,91.834207,91.84875,91.882028,90.495085,90.219769,90.246536,89.678541,90.227342,90.098053,2182.83373,
6930212101,"Wednesday, November 14, 2018",2018,11,14,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,106959544 1,kWh,2930.4,2901.6,2908.8,2894.4,2944.8,3060,3578.4,3664.8,3722.4,3736.8,3801.6,3808.8,3924,3960,3888,3859.2,3787.2,3628.8,3304.8,3196.8,3153.6,3153.6,3117.6,3139.2,82065.6,
6930212101,"Wednesday, November 14, 2018",2018,11,14,106959544 2,kVARh,1828.8,1828.8,1886.4,1879.2,1893.6,1922.4,2088,2131.2,2181.6,2174.4,2210.4,2217.6,2304,2332.8,2332.8,2311.2,2253.6,2167.2,2030.4,1987.2,1951.2,1987.2,1915.2,1951.2,49766.4,
6930212101,"Wednesday, November 14, 2018",2018,11,14,108209523 1,kWh,2952,2952,2908.8,2901.6,3096,3225.6,4104,4197.6,4341.6,4363.2,4428,4392,4240.8,4262.4,4276.8,4226.4,4089.6,3830.4,3189.6,3038.4,3016.8,2829.6,2894.4,2901.6,86659.2,
6930212101,"Wednesday, November 14, 2018",2018,11,14,108209523 2,kVARh,1072.8,1080,1058.4,1058.4,907.2,943.2,1224,1267.2,1324.8,1317.6,1317.6,1267.2,1166.4,1173.6,1188,1173.6,1137.6,1036.8,1022.4,993.6,993.6,964.8,957.6,957.6,26604,
6930212101,"Wednesday, November 14, 2018",2018,11,14,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, November 14, 2018",2018,11,14,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, November 15, 2018",2018,11,15, Fahren,Fahren,30.2,30.2,30.2,32,32,32,33.8,33.8,33.8,33.8,33.8,33.8,33.8,35.6,35.6,33.8,33.8,33.8,37.4,33.8,33.8,33.8,33.8,33.8,802.2,
6930212101,"Thursday, November 15, 2018",2018,11,15, RH,RH,80.01,86.24,86.24,86.35,86.35,92.95,86.45,86.45,93.01,93.01,93.01,93.01,93.01,93.07,93.07,93.01,93.01,93.01,86.66,93.01,93.01,93.01,86.45,86.45,2159.85,
6930212101,"Thursday, November 15, 2018",2018,11,15,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,106119542 1 Power Factor,Power Factor,89.900876,89.834276,89.50874,89.443019,90.849225,91.059324,92.032054,91.966467,92.063553,92.079538,92.3484,92.239386,92.189786,92.185253,92.059257,91.870656,91.905296,91.909927,90.819736,90.208982,90.518771,90.189531,90.28506,90.168044,2187.635157,
6930212101,"Thursday, November 15, 2018",2018,11,15,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,106959544 1,kWh,3038.4,3067.2,3016.8,3103.2,3067.2,3146.4,3636,3729.6,3780,3787.2,3816,3780,3765.6,3758.4,3686.4,3736.8,3657.6,3578.4,3384,3232.8,3189.6,3139.2,3175.2,3103.2,82375.2,
6930212101,"Thursday, November 15, 2018",2018,11,15,106959544 2,kVARh,1908,1936.8,1944,2001.6,1972.8,1994.4,2152.8,2210.4,2224.8,2232,2210.4,2217.6,2203.2,2210.4,2210.4,2246.4,2196,2152.8,2073.6,2030.4,1958.4,1936.8,1951.2,1922.4,50097.6,
6930212101,"Thursday, November 15, 2018",2018,11,15,108209523 1,kWh,2829.6,2822.4,2808,2772,2959.2,3088.8,4003.2,4161.6,4233.6,4269.6,4312.8,4284,4269.6,4291.2,4291.2,4219.2,4132.8,3895.2,3319.2,3088.8,2959.2,2829.6,2872.8,2887.2,85600.8,
6930212101,"Thursday, November 15, 2018",2018,11,15,108209523 2,kVARh,950.4,943.2,957.6,936,799.2,835.2,1094.4,1159.2,1173.6,1180.8,1166.4,1159.2,1173.6,1173.6,1173.6,1173.6,1144.8,1051.2,1015.2,993.6,928.8,921.6,928.8,950.4,24984,
6930212101,"Thursday, November 15, 2018",2018,11,15,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, November 15, 2018",2018,11,15,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, November 16, 2018",2018,11,16, Fahren,Fahren,33.8,33.8,32,30.2,30.2,30.2,30.2,32,32,33.8,33.8,35.6,35.6,37.4,37.4,37.4,37.4,37.4,39.2,37.4,37.4,37.4,37.4,37.4,836.4,
6930212101,"Friday, November 16, 2018",2018,11,16, RH,RH,86.45,86.45,86.35,92.89,92.89,92.89,92.89,86.35,86.35,80.31,86.45,80.46,80.46,86.66,86.66,86.66,86.66,86.66,80.75,86.66,86.66,86.66,86.66,86.66,2078.54,
6930212101,"Friday, November 16, 2018",2018,11,16,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, November 16, 2018",2018,11,16,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, November 16, 2018",2018,11,16,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, November 16, 2018",2018,11,16,106119542 1 Power Factor,Power Factor,90.026202,89.701546,89.573044,89.575335,90.97435,91.15003,91.955108,91.897062,91.927011,92.014945,92.108918,91.956271,91.926687,92.012191,91.901134,91.706699,91.590001,91.597599,90.390178,89.95809,90.375523,90.026781,89.869848,89.847513,2184.062066,
6930212101,"Friday, November 16, 2018",2018,11,16,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, November 16, 2018",2018,11,16,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, November 16, 2018",2018,11,16,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, November 16, 2018",2018,11,16,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, November 16, 2018",2018,11,16,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, November 16, 2018",2018,11,16,106959544 1,kWh,3067.2,3117.6,3103.2,3060,3110.4,3268.8,3765.6,3859.2,3909.6,3916.8,3931.2,3859.2,3866.4,3722.4,3722.4,3736.8,3585.6,3506.4,3261.6,3110.4,3103.2,2995.2,3088.8,3103.2,82771.2,
6930212101,"Friday, November 16, 2018",2018,11,16,106959544 2,kVARh,1922.4,1972.8,1987.2,1965.6,1994.4,2052,2239.2,2282.4,2282.4,2296.8,2304,2289.6,2304,2246.4,2253.6,2275.2,2188.8,2160,2052,2001.6,1944,1893.6,1958.4,1972.8,50839.2,
6930212101,"Friday, November 16, 2018",2018,11,16,108209523 1,kWh,2844,2829.6,2786.4,2757.6,2995.2,3146.4,4017.6,4161.6,4212,4255.2,4312.8,4312.8,4255.2,4312.8,4284,4212,4053.6,3873.6,3283.2,3103.2,3038.4,2916,2916,2923.2,85802.4,
6930212101,"Friday, November 16, 2018",2018,11,16,108209523 2,kVARh,936,957.6,936,921.6,792,842.4,1087.2,1159.2,1195.2,1180.8,1180.8,1202.4,1173.6,1173.6,1180.8,1180.8,1159.2,1072.8,1044,1015.2,964.8,964.8,972,972,25264.8,
6930212101,"Friday, November 16, 2018",2018,11,16,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, November 16, 2018",2018,11,16,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, November 16, 2018",2018,11,16,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, November 16, 2018",2018,11,16,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, November 17, 2018",2018,11,17, Fahren,Fahren,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,39.2,39.2,39.2,42.8,44.6,44.6,42.8,42.8,39.2,39.2,39.2,39.2,39.2,39.2,37.4,944.4,
6930212101,"Saturday, November 17, 2018",2018,11,17, RH,RH,86.66,86.66,86.66,80.61,80.61,74.92,74.92,74.92,74.92,69.81,69.81,75.11,65.32,65.55,65.55,70.23,70.23,80.75,93.18,80.75,80.75,80.75,80.75,86.66,1856.08,
6930212101,"Saturday, November 17, 2018",2018,11,17,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,106119542 1 Power Factor,Power Factor,89.614671,89.680742,89.618521,89.441631,89.442719,89.72702,90.523466,90.65062,90.397751,90.316924,90.236623,90.413443,90.330492,90.254488,90.110058,90.069569,90.011609,90.348844,90.284096,90.076227,89.990528,89.840541,89.617758,89.508787,2160.507128,
6930212101,"Saturday, November 17, 2018",2018,11,17,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,106959544 1,kWh,3002.4,3038.4,2966.4,3009.6,2966.4,2944.8,2952,3024,2988,3002.4,3031.2,3038.4,3052.8,3002.4,3024,3038.4,3016.8,3016.8,2980.8,2966.4,2988,2959.2,3016.8,2980.8,72007.2,
6930212101,"Saturday, November 17, 2018",2018,11,17,106959544 2,kVARh,1929.6,1951.2,1915.2,1951.2,1922.4,1893.6,1872,1908,1908,1900.8,1915.2,1922.4,1936.8,1915.2,1944,1944,1929.6,1886.4,1864.8,1879.2,1893.6,1893.6,1951.2,1936.8,45964.8,
6930212101,"Saturday, November 17, 2018",2018,11,17,108209523 1,kWh,2872.8,2901.6,2880,2836.8,2822.4,2923.2,3153.6,3175.2,3146.4,3103.2,3074.4,3117.6,3117.6,3124.8,3096,3081.6,3052.8,3024,2930.4,2887.2,2851.2,2844,2858.4,2872.8,71748,
6930212101,"Saturday, November 17, 2018",2018,11,17,108209523 2,kVARh,979.2,979.2,979.2,972,972,993.6,993.6,979.2,993.6,1000.8,1000.8,986.4,993.6,1008,1000.8,1008,1008,979.2,950.4,943.2,936,943.2,957.6,979.2,23536.8,
6930212101,"Saturday, November 17, 2018",2018,11,17,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Saturday, November 17, 2018",2018,11,17,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Sunday, November 18, 2018",2018,11,18, Fahren,Fahren,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,41,42.8,46.4,46.4,46.4,46.4,44.6,42.8,41,41,37.4,39.2,39.2,39.2,39.2,39.2,985.8,
6930212101,"Sunday, November 18, 2018",2018,11,18, RH,RH,80.75,80.75,80.75,80.75,80.75,80.75,80.75,80.75,75.28,75.46,65.78,65.78,70.64,70.64,75.64,81.04,80.89,86.87,93.12,86.77,86.77,86.77,86.77,86.77,1920.99,
6930212101,"Sunday, November 18, 2018",2018,11,18,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 18, 2018",2018,11,18,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 18, 2018",2018,11,18,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 18, 2018",2018,11,18,106119542 1 Power Factor,Power Factor,89.373267,89.330992,89.330647,89.20014,89.308061,89.486288,89.703134,88.670736,89.975753,89.930648,89.76037,89.951793,89.951211,90.058219,89.851713,89.871637,89.786713,90.005942,89.915768,89.877877,89.774759,89.597654,89.597336,89.420623,2151.731281,
6930212101,"Sunday, November 18, 2018",2018,11,18,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 18, 2018",2018,11,18,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 18, 2018",2018,11,18,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 18, 2018",2018,11,18,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 18, 2018",2018,11,18,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Sunday, November 18, 2018",2018,11,18,106959544 1,kWh,2937.6,2966.4,2901.6,3024,2916,2966.4,2995.2,3448.8,2995.2,3031.2,3052.8,3016.8,3038.4,3016.8,2966.4,3002.4,3038.4,2988,3038.4,2973.6,2937.6,2952,2930.4,2973.6,72108,
