Date,Temperature,Humidity,energy_consumption
2018-07-09 9:00:00 AM,78.8,65.37,9237.6
2018-07-09 10:00:00 AM,82.4,61.86,9324
2018-07-09 11:00:00 AM,82.4,58.13,10288.8
2018-07-09 12:00:00 PM,84.2,51.53,10224
2018-07-09 1:00:00 PM,87.8,45.94,10324.8
2018-07-09 2:00:00 PM,87.8,43.13,10396.8
2018-07-09 3:00:00 PM,87.8,43.13,10238.4
2018-07-09 4:00:00 PM,87.8,40.47,10087.2
2018-07-09 5:00:00 PM,87.8,43.13,9064.8
2018-07-09 6:00:00 PM,87.8,45.94,7963.2
2018-07-09 7:00:00 PM,84.2,54.86,6775.2
2018-07-09 8:00:00 PM,82.4,61.86,6415.2
2018-07-09 9:00:00 PM,77,78.51,6264
2018-07-09 10:00:00 PM,75.2,78.36,6343.2
2018-07-09 11:00:00 PM,73.4,83.23,6350.4
2018-07-10 12:00:00 AM,73.4,83.23,6206.4
2018-07-10 1:00:00 AM,71.6,88.44,6148.8
2018-07-10 2:00:00 AM,71.6,88.44,6112.8
2018-07-10 3:00:00 AM,71.6,83.11,6127.2
2018-07-10 4:00:00 AM,71.6,88.44,6120
2018-07-10 5:00:00 AM,69.8,88.35,6379.2
2018-07-10 6:00:00 AM,73.4,88.52,8935.2
2018-07-10 7:00:00 AM,75.2,83.35,9381.6
2018-07-10 8:00:00 AM,80.6,74.16,9943.2
2018-07-10 9:00:00 AM,80.6,74.16,10526.4
2018-07-10 10:00:00 AM,84.2,70.14,10771.2
2018-07-10 11:00:00 AM,86,55.11,11908.8
2018-07-10 12:00:00 PM,87.8,55.36,11656.8
2018-07-10 1:00:00 PM,89.6,52.31,11498.4
2018-07-10 2:00:00 PM,89.6,46.21,11318.4
2018-07-10 3:00:00 PM,89.6,49.18,11124
2018-07-10 4:00:00 PM,86,58.61,10836
2018-07-10 5:00:00 PM,84.2,62.09,9885.6
2018-07-10 6:00:00 PM,75.2,94.15,7992
2018-07-10 7:00:00 PM,78.8,78.65,7459.2
2018-07-10 8:00:00 PM,75.2,88.61,7207.2
2018-07-10 9:00:00 PM,73.4,88.52,7164
2018-07-10 10:00:00 PM,73.4,94.11,7387.2
2018-07-10 11:00:00 PM,71.6,94.06,7358.4
2018-07-11 12:00:00 AM,73.4,94.11,7178.4
2018-07-11 1:00:00 AM,71.6,73.29,7164
2018-07-11 2:00:00 AM,69.8,73.11,7113.6
2018-07-11 3:00:00 AM,69.8,73.11,6962.4
2018-07-11 4:00:00 AM,68,68.37,7084.8
2018-07-11 5:00:00 AM,66.2,72.75,6976.8
2018-07-11 6:00:00 AM,66.2,68.16,8373.6
2018-07-11 7:00:00 AM,69.8,64.28,8589.6
2018-07-11 8:00:00 AM,69.8,64.28,8560.8
2018-07-11 9:00:00 AM,73.4,53.31,8704.8
2018-07-11 10:00:00 AM,75.2,50.19,8769.6
2018-07-11 11:00:00 AM,78.8,44.56,8762.4
2018-07-11 12:00:00 PM,80.6,42.01,8784
2018-07-11 1:00:00 PM,82.4,39.62,8827.2
2018-07-11 2:00:00 PM,80.6,42.01,8863.2
2018-07-11 3:00:00 PM,80.6,42.01,8769.6
2018-07-11 4:00:00 PM,82.4,42.29,8676
2018-07-11 5:00:00 PM,80.6,47.83,7725.6
2018-07-11 6:00:00 PM,80.6,44.84,6494.4
2018-07-11 7:00:00 PM,77,50.46,6177.6
2018-07-11 8:00:00 PM,71.6,60.46,6019.2
2018-07-11 9:00:00 PM,69.8,64.28,5824.8
2018-07-11 10:00:00 PM,68,68.37,5875.2
2018-07-11 11:00:00 PM,66.2,68.16,5788.8
2018-07-12 12:00:00 AM,66.2,68.16,5601.6
2018-07-12 1:00:00 AM,64.4,72.57,5551.2
2018-07-12 2:00:00 AM,64.4,72.57,5421.6
2018-07-12 3:00:00 AM,62.6,72.38,5428.8
2018-07-12 4:00:00 AM,60.8,77.14,5738.4
2018-07-12 5:00:00 AM,60.8,77.14,5774.4
2018-07-12 6:00:00 AM,60.8,82.37,7171.2
2018-07-12 7:00:00 AM,64.4,77.45,7466.4
2018-07-12 8:00:00 AM,69.8,60.22,7588.8
2018-07-12 9:00:00 AM,73.4,56.9,7711.2
2018-07-12 10:00:00 AM,75.2,50.19,7804.8
2018-07-12 11:00:00 AM,78.8,44.56,7783.2
2018-07-12 12:00:00 PM,80.6,39.34,7747.2
2018-07-12 1:00:00 PM,80.6,39.34,7776
2018-07-12 2:00:00 PM,82.4,37.11,7855.2
2018-07-12 3:00:00 PM,82.4,37.11,7884
2018-07-12 4:00:00 PM,82.4,37.11,7682.4
2018-07-12 5:00:00 PM,82.4,37.11,7214.4
2018-07-12 6:00:00 PM,80.6,42.01,6264
2018-07-12 7:00:00 PM,82.4,45.12,5976
2018-07-12 8:00:00 PM,75.2,53.57,5853.6
2018-07-12 9:00:00 PM,71.6,60.46,5688
2018-07-12 10:00:00 PM,71.6,60.46,5796
2018-07-12 11:00:00 PM,69.8,68.57,5716.8
2018-07-13 12:00:00 AM,68,68.37,5522.4
2018-07-13 1:00:00 AM,68,68.37,5508
2018-07-13 2:00:00 AM,66.2,72.75,5464.8
2018-07-13 3:00:00 AM,66.2,72.75,5464.8
2018-07-13 4:00:00 AM,66.2,72.75,5832
2018-07-13 5:00:00 AM,64.4,77.45,5961.6
2018-07-13 6:00:00 AM,64.4,77.45,7315.2
2018-07-13 7:00:00 AM,69.8,68.57,7675.2
2018-07-13 8:00:00 AM,75.2,53.57,7826.4
2018-07-13 9:00:00 AM,78.8,47.56,8092.8
2018-07-13 10:00:00 AM,80.6,47.83,9093.6
2018-07-13 11:00:00 AM,82.4,42.29,8978.4
2018-07-13 12:00:00 PM,84.2,39.91,9072
2018-07-13 1:00:00 PM,86,37.68,9115.2
2018-07-13 2:00:00 PM,86,37.68,8964
2018-07-13 3:00:00 PM,87.8,35.58,8949.6
2018-07-13 4:00:00 PM,87.8,40.47,8848.8
2018-07-13 5:00:00 PM,87.8,40.47,8366.4
2018-07-13 6:00:00 PM,86,42.85,6566.4
2018-07-13 7:00:00 PM,82.4,45.12,6220.8
2018-07-13 8:00:00 PM,78.8,50.73,6213.6
2018-07-13 9:00:00 PM,80.6,51,6076.8
2018-07-13 10:00:00 PM,78.8,54.09,6141.6
2018-07-13 11:00:00 PM,77,57.4,6040.8
2018-07-14 12:00:00 AM,73.4,64.72,5882.4
2018-07-14 1:00:00 AM,71.6,68.77,5911.2
2018-07-14 2:00:00 AM,71.6,68.77,5774.4
2018-07-14 3:00:00 AM,68,82.87,5695.2
2018-07-14 4:00:00 AM,69.8,77.91,5652
2018-07-14 5:00:00 AM,69.8,77.91,5659.2
2018-07-14 6:00:00 AM,69.8,77.91,5889.6
2018-07-14 7:00:00 AM,73.4,78.21,5904
2018-07-14 8:00:00 AM,77,65.16,6076.8
2018-07-14 9:00:00 AM,80.6,61.63,6336
2018-07-14 10:00:00 AM,82.4,58.13,7473.6
2018-07-14 11:00:00 AM,84.2,51.53,7207.2
2018-07-14 12:00:00 PM,84.2,51.53,7120.8
2018-07-14 1:00:00 PM,87.8,45.94,7113.6
2018-07-14 2:00:00 PM,89.6,46.21,7185.6
2018-07-14 3:00:00 PM,89.6,43.41,7171.2
2018-07-14 4:00:00 PM,89.6,43.41,7214.4
2018-07-14 5:00:00 PM,89.6,43.41,7207.2
2018-07-14 6:00:00 PM,87.8,43.13,7243.2
2018-07-14 7:00:00 PM,80.6,57.89,9691.2
2018-07-14 8:00:00 PM,82.4,58.13,9468
2018-07-14 9:00:00 PM,82.4,58.13,9050.4
2018-07-14 10:00:00 PM,80.6,61.63,9079.2
2018-07-14 11:00:00 PM,78.8,65.37,9129.6
2018-07-15 12:00:00 AM,75.2,73.64,9115.2
2018-07-15 1:00:00 AM,77,69.37,9136.8
2018-07-15 2:00:00 AM,75.2,73.64,9043.2
2018-07-15 3:00:00 AM,73.4,78.21,9057.6
2018-07-15 4:00:00 AM,73.4,78.21,9064.8
2018-07-15 5:00:00 AM,73.4,83.23,9028.8
2018-07-15 6:00:00 AM,73.4,78.21,8992.8
2018-07-15 7:00:00 AM,77,78.51,8755.2
2018-07-15 8:00:00 AM,78.8,69.56,8892
2018-07-15 9:00:00 AM,80.6,69.76,9057.6
2018-07-15 10:00:00 AM,80.6,69.76,9345.6
2018-07-15 11:00:00 AM,82.4,61.86,9540
2018-07-15 12:00:00 PM,87.8,45.94,9727.2
2018-07-15 1:00:00 PM,87.8,48.91,9856.8
2018-07-15 2:00:00 PM,86,55.11,9936
2018-07-15 3:00:00 PM,87.8,48.91,10540.8
2018-07-15 4:00:00 PM,87.8,55.36,10296
2018-07-15 5:00:00 PM,86,51.79,10425.6
2018-07-15 6:00:00 PM,82.4,58.13,10512
2018-07-15 7:00:00 PM,77,73.81,10454.4
2018-07-15 8:00:00 PM,78.8,65.37,10346.4
2018-07-15 9:00:00 PM,78.8,65.37,10195.2
2018-07-15 10:00:00 PM,78.8,73.99,9900
2018-07-15 11:00:00 PM,78.8,73.99,9712.8
2018-07-16 12:00:00 AM,77,78.51,9439.2
2018-07-16 1:00:00 AM,75.2,88.61,9424.8
2018-07-16 2:00:00 AM,75.2,88.61,9936
2018-07-16 3:00:00 AM,75.2,83.35,9943.2
2018-07-16 4:00:00 AM,73.4,88.52,10706.4
2018-07-16 5:00:00 AM,73.4,88.52,10922.4
2018-07-16 6:00:00 AM,73.4,88.52,12664.8
2018-07-16 7:00:00 AM,75.2,88.61,13089.6
2018-07-16 8:00:00 AM,78.8,78.65,13190.4
2018-07-16 9:00:00 AM,78.8,78.65,13053.6
2018-07-16 10:00:00 AM,82.4,69.95,12376.8
2018-07-16 11:00:00 AM,82.4,69.95,11865.6
2018-07-16 12:00:00 PM,78.8,83.58,11872.8
2018-07-16 1:00:00 PM,75.2,94.15,11923.2
2018-07-16 2:00:00 PM,78.8,83.58,11844
2018-07-16 3:00:00 PM,78.8,83.58,11764.8
2018-07-16 4:00:00 PM,82.4,74.33,11613.6
2018-07-16 5:00:00 PM,84.2,70.14,10209.6
2018-07-16 6:00:00 PM,78.8,69.56,7977.6
2018-07-16 7:00:00 PM,80.6,47.83,8978.4
2018-07-16 8:00:00 PM,75.2,83.35,7884
2018-07-16 9:00:00 PM,73.4,88.52,7682.4
2018-07-16 10:00:00 PM,73.4,88.52,8380.8
2018-07-16 11:00:00 PM,73.4,88.52,7732.8
2018-07-17 12:00:00 AM,71.6,94.06,7286.4
2018-07-17 1:00:00 AM,71.6,94.06,7286.4
2018-07-17 2:00:00 AM,71.6,94.06,7257.6
2018-07-17 3:00:00 AM,71.6,94.06,7135.2
2018-07-17 4:00:00 AM,69.8,88.35,7675.2
2018-07-17 5:00:00 AM,68,88.27,7682.4
2018-07-17 6:00:00 AM,68,82.87,8978.4
2018-07-17 7:00:00 AM,69.8,77.91,9151.2
2018-07-17 8:00:00 AM,71.6,68.77,9028.8
2018-07-17 9:00:00 AM,73.4,64.72,9050.4
2018-07-17 10:00:00 AM,78.8,47.56,9093.6
2018-07-17 11:00:00 AM,80.6,42.01,9079.2
2018-07-17 12:00:00 PM,82.4,42.29,9064.8
2018-07-17 1:00:00 PM,84.2,39.91,9000
2018-07-17 2:00:00 PM,84.2,42.57,8985.6
2018-07-17 3:00:00 PM,84.2,37.39,9064.8
2018-07-17 4:00:00 PM,84.2,37.39,8877.6
2018-07-17 5:00:00 PM,84.2,39.91,8452.8
2018-07-17 6:00:00 PM,82.4,42.29,6948
2018-07-17 7:00:00 PM,80.6,47.83,6400.8
2018-07-17 8:00:00 PM,75.2,60.94,6206.4
2018-07-17 9:00:00 PM,73.4,60.7,6069.6
2018-07-17 10:00:00 PM,71.6,68.77,6120
2018-07-17 11:00:00 PM,69.8,68.57,6127.2
2018-07-18 12:00:00 AM,66.2,72.75,5882.4
2018-07-18 1:00:00 AM,64.4,77.45,5702.4
2018-07-18 2:00:00 AM,62.6,77.3,5608.8
2018-07-18 3:00:00 AM,62.6,77.3,5544
2018-07-18 4:00:00 AM,60.8,82.37,5652
2018-07-18 5:00:00 AM,59,87.83,5810.4
2018-07-18 6:00:00 AM,59,87.83,7207.2
2018-07-18 7:00:00 AM,62.6,82.5,7545.6
2018-07-18 8:00:00 AM,69.8,68.57,7725.6
2018-07-18 9:00:00 AM,73.4,64.72,7869.6
2018-07-18 10:00:00 AM,77,53.83,8107.2
2018-07-18 11:00:00 AM,77,47.28,8812.8
2018-07-18 12:00:00 PM,80.6,39.34,9028.8
2018-07-18 1:00:00 PM,80.6,39.34,9021.6
2018-07-18 2:00:00 PM,80.6,39.34,8964
2018-07-18 3:00:00 PM,82.4,37.11,8863.2
2018-07-18 4:00:00 PM,82.4,39.62,8683.2
2018-07-18 5:00:00 PM,80.6,39.34,7704
2018-07-18 6:00:00 PM,80.6,39.34,6465.6
2018-07-18 7:00:00 PM,78.8,44.56,6220.8
2018-07-18 8:00:00 PM,73.4,53.31,6076.8
2018-07-18 9:00:00 PM,71.6,56.65,5882.4
2018-07-18 10:00:00 PM,69.8,64.28,5911.2
2018-07-18 11:00:00 PM,68,68.37,5817.6
2018-07-19 12:00:00 AM,66.2,68.16,5709.6
2018-07-19 1:00:00 AM,64.4,72.57,5688
2018-07-19 2:00:00 AM,64.4,72.57,5608.8
2018-07-19 3:00:00 AM,64.4,72.57,5565.6
2018-07-19 4:00:00 AM,64.4,72.57,5659.2
2018-07-19 5:00:00 AM,64.4,72.57,5846.4
2018-07-19 6:00:00 AM,62.6,77.3,7228.8
2018-07-19 7:00:00 AM,66.2,72.75,7552.8
2018-07-19 8:00:00 AM,71.6,60.46,7689.6
2018-07-19 9:00:00 AM,75.2,53.57,7790.4
2018-07-19 10:00:00 AM,77,47.28,7912.8
2018-07-19 11:00:00 AM,78.8,44.56,7840.8
2018-07-19 12:00:00 PM,80.6,42.01,7812
2018-07-19 1:00:00 PM,80.6,39.34,7876.8
2018-07-19 2:00:00 PM,80.6,39.34,8964
2018-07-19 3:00:00 PM,82.4,37.11,10828.8
2018-07-19 4:00:00 PM,82.4,37.11,9424.8
2018-07-19 5:00:00 PM,82.4,42.29,7797.6
2018-07-19 6:00:00 PM,80.6,42.01,6861.6
2018-07-19 7:00:00 PM,78.8,44.56,8892
2018-07-19 8:00:00 PM,75.2,53.57,8373.6
2018-07-19 9:00:00 PM,73.4,56.9,8136
2018-07-19 10:00:00 PM,71.6,60.46,8164.8
2018-07-19 11:00:00 PM,71.6,64.5,7747.2
2018-07-20 12:00:00 AM,71.6,64.5,7502.4
2018-07-20 1:00:00 AM,69.8,73.11,7588.8
2018-07-20 2:00:00 AM,69.8,73.11,7624.8
2018-07-20 3:00:00 AM,68,77.76,7588.8
2018-07-20 4:00:00 AM,66.2,82.75,7970.4
2018-07-20 5:00:00 AM,71.6,73.29,8157.6
2018-07-20 6:00:00 AM,69.8,77.91,9921.6
2018-07-20 7:00:00 AM,66.2,100,11124
2018-07-20 8:00:00 AM,68,93.97,11318.4
2018-07-20 9:00:00 AM,68,93.97,11289.6
2018-07-20 10:00:00 AM,71.6,94.06,10771.2
2018-07-20 11:00:00 AM,71.6,88.44,9295.2
2018-07-20 12:00:00 PM,69.8,82.99,8935.2
2018-07-20 1:00:00 PM,64.4,93.88,8784
2018-07-20 2:00:00 PM,66.2,93.93,8892
2018-07-20 3:00:00 PM,66.2,93.93,8740.8
2018-07-20 4:00:00 PM,66.2,88.18,8409.6
2018-07-20 5:00:00 PM,66.2,88.18,7401.6
2018-07-20 6:00:00 PM,66.2,82.75,6292.8
2018-07-20 7:00:00 PM,66.2,88.18,6004.8
2018-07-20 8:00:00 PM,64.4,93.88,5860.8
2018-07-20 9:00:00 PM,64.4,93.88,5630.4
2018-07-20 10:00:00 PM,64.4,93.88,6472.8
2018-07-20 11:00:00 PM,64.4,100,7682.4
2018-07-21 12:00:00 AM,64.4,100,7430.4
2018-07-21 1:00:00 AM,64.4,93.88,7466.4
2018-07-21 2:00:00 AM,64.4,100,7495.2
2018-07-21 3:00:00 AM,64.4,100,7509.6
2018-07-21 4:00:00 AM,64.4,100,7473.6
2018-07-21 5:00:00 AM,64.4,100,7552.8
2018-07-21 6:00:00 AM,64.4,100,7927.2
2018-07-21 7:00:00 AM,66.2,93.93,7898.4
2018-07-21 8:00:00 AM,68,93.97,7977.6
2018-07-21 9:00:00 AM,69.8,88.35,8035.2
2018-07-21 10:00:00 AM,69.8,88.35,8150.4
2018-07-21 11:00:00 AM,71.6,83.11,8402.4
2018-07-21 12:00:00 PM,71.6,88.44,8582.4
2018-07-21 1:00:00 PM,71.6,88.44,8697.6
2018-07-21 2:00:00 PM,73.4,78.21,8776.8
2018-07-21 3:00:00 PM,73.4,78.21,8769.6
2018-07-21 4:00:00 PM,73.4,78.21,9799.2
2018-07-21 5:00:00 PM,75.2,73.64,9216
2018-07-21 6:00:00 PM,73.4,78.21,7711.2
2018-07-21 7:00:00 PM,71.6,78.07,7876.8
2018-07-21 8:00:00 PM,69.8,94.02,9540
2018-07-21 9:00:00 PM,69.8,94.02,9079.2
2018-07-21 10:00:00 PM,69.8,94.02,9043.2
2018-07-21 11:00:00 PM,69.8,88.35,8107.2
2018-07-22 12:00:00 AM,68,100,8280
2018-07-22 1:00:00 AM,66.2,100,8200.8
2018-07-22 2:00:00 AM,66.2,100,8071.2
2018-07-22 3:00:00 AM,66.2,100,8078.4
2018-07-22 4:00:00 AM,66.2,100,8114.4
2018-07-22 5:00:00 AM,66.2,93.93,8028
2018-07-22 6:00:00 AM,66.2,93.93,8049.6
2018-07-22 7:00:00 AM,66.2,93.93,8020.8
2018-07-22 8:00:00 AM,69.8,88.35,8028
2018-07-22 9:00:00 AM,69.8,88.35,8114.4
2018-07-22 10:00:00 AM,71.6,83.11,8179.2
2018-07-22 11:00:00 AM,71.6,83.11,8157.6
2018-07-22 12:00:00 PM,73.4,78.21,8229.6
2018-07-22 1:00:00 PM,75.2,69.17,8445.6
2018-07-22 2:00:00 PM,78.8,61.4,8546.4
2018-07-22 3:00:00 PM,78.8,61.4,8575.2
2018-07-22 4:00:00 PM,78.8,61.4,8532
2018-07-22 5:00:00 PM,77,65.16,8481.6
2018-07-22 6:00:00 PM,75.2,64.94,8496
2018-07-22 7:00:00 PM,71.6,78.07,8308.8
2018-07-22 8:00:00 PM,66.2,88.18,8172
2018-07-22 9:00:00 PM,66.2,82.75,7984.8
2018-07-22 10:00:00 PM,64.4,88.1,7833.6
2018-07-22 11:00:00 PM,64.4,93.88,7473.6
2018-07-23 12:00:00 AM,64.4,88.1,7344
2018-07-23 1:00:00 AM,64.4,88.1,7315.2
2018-07-23 2:00:00 AM,64.4,88.1,7315.2
2018-07-23 3:00:00 AM,64.4,88.1,7286.4
2018-07-23 4:00:00 AM,62.6,93.84,7387.2
2018-07-23 5:00:00 AM,62.6,93.84,7588.8
2018-07-23 6:00:00 AM,62.6,93.84,9266.4
2018-07-23 7:00:00 AM,64.4,82.62,9741.6
2018-07-23 8:00:00 AM,66.2,82.75,9921.6
2018-07-23 9:00:00 AM,69.8,68.57,10008
2018-07-23 10:00:00 AM,71.6,68.77,9849.6
2018-07-23 11:00:00 AM,73.4,64.72,9388.8
2018-07-23 12:00:00 PM,73.4,64.72,9388.8
2018-07-23 1:00:00 PM,75.2,64.94,9460.8
2018-07-23 2:00:00 PM,75.2,64.94,9561.6
2018-07-23 3:00:00 PM,75.2,64.94,9655.2
2018-07-23 4:00:00 PM,75.2,64.94,9475.2
2018-07-23 5:00:00 PM,75.2,64.94,8020.8
2018-07-23 6:00:00 PM,75.2,64.94,8272.8
2018-07-23 7:00:00 PM,75.2,69.17,7826.4
2018-07-23 8:00:00 PM,73.4,73.47,7596
2018-07-23 9:00:00 PM,71.6,78.07,6804
2018-07-23 10:00:00 PM,71.6,78.07,6926.4
2018-07-23 11:00:00 PM,69.8,82.99,6912
2018-07-24 12:00:00 AM,66.2,93.93,6710.4
2018-07-24 1:00:00 AM,66.2,93.93,6681.6
2018-07-24 2:00:00 AM,66.2,93.93,6616.8
2018-07-24 3:00:00 AM,64.4,100,6544.8
2018-07-24 4:00:00 AM,64.4,93.88,6602.4
2018-07-24 5:00:00 AM,62.6,100,6811.2
2018-07-24 6:00:00 AM,64.4,100,8265.6
2018-07-24 7:00:00 AM,64.4,100,8568
2018-07-24 8:00:00 AM,68,93.97,8841.6
2018-07-24 9:00:00 AM,69.8,88.35,11044.8
2018-07-24 10:00:00 AM,71.6,83.11,11088
2018-07-24 11:00:00 AM,73.4,78.21,11073.6
2018-07-24 12:00:00 PM,73.4,78.21,11016
2018-07-24 1:00:00 PM,73.4,78.21,11102.4
2018-07-24 2:00:00 PM,73.4,73.47,11102.4
2018-07-24 3:00:00 PM,77,65.16,11109.6
2018-07-24 4:00:00 PM,78.8,61.4,10764
2018-07-24 5:00:00 PM,78.8,61.4,9612
2018-07-24 6:00:00 PM,77,65.16,8438.4
2018-07-24 7:00:00 PM,75.2,69.17,8128.8
2018-07-24 8:00:00 PM,75.2,73.64,8049.6
2018-07-24 9:00:00 PM,73.4,78.21,7905.6
2018-07-24 10:00:00 PM,71.6,83.11,7984.8
2018-07-24 11:00:00 PM,68,88.27,7992
2018-07-25 12:00:00 AM,66.2,93.93,7725.6
2018-07-25 1:00:00 AM,69.8,88.35,7668
2018-07-25 2:00:00 AM,68,93.97,7660.8
2018-07-25 3:00:00 AM,66.2,100,7718.4
2018-07-25 4:00:00 AM,66.2,93.93,8085.6
2018-07-25 5:00:00 AM,66.2,93.93,8150.4
2018-07-25 6:00:00 AM,64.4,100,9820.8
2018-07-25 7:00:00 AM,66.2,93.93,10245.6
2018-07-25 8:00:00 AM,69.8,82.99,10425.6
2018-07-25 9:00:00 AM,73.4,78.21,11203.2
2018-07-25 10:00:00 AM,75.2,73.64,11361.6
2018-07-25 11:00:00 AM,78.8,65.37,11383.2
2018-07-25 12:00:00 PM,80.6,61.63,11462.4
2018-07-25 1:00:00 PM,82.4,58.13,11426.4
2018-07-25 2:00:00 PM,84.2,51.53,11548.8
2018-07-25 3:00:00 PM,84.2,51.53,11376
2018-07-25 4:00:00 PM,84.2,51.53,10828.8
2018-07-25 5:00:00 PM,84.2,45.39,9763.2
2018-07-25 6:00:00 PM,82.4,51.26,8589.6
2018-07-25 7:00:00 PM,80.6,54.35,8064
2018-07-25 8:00:00 PM,77,65.16,8020.8
2018-07-25 9:00:00 PM,73.4,73.47,7898.4
2018-07-25 10:00:00 PM,73.4,73.47,7984.8
2018-07-25 11:00:00 PM,69.8,82.99,7984.8
2018-07-26 12:00:00 AM,69.8,82.99,7848
2018-07-26 1:00:00 AM,66.2,88.18,7970.4
2018-07-26 2:00:00 AM,66.2,82.75,7711.2
2018-07-26 3:00:00 AM,66.2,82.75,7596
2018-07-26 4:00:00 AM,62.6,93.84,8042.4
2018-07-26 5:00:00 AM,64.4,88.1,8056.8
2018-07-26 6:00:00 AM,64.4,88.1,9705.6
2018-07-26 7:00:00 AM,66.2,88.18,10310.4
2018-07-26 8:00:00 AM,71.6,78.07,10454.4
2018-07-26 9:00:00 AM,77,65.16,11102.4
2018-07-26 10:00:00 AM,80.6,54.35,11095.2
2018-07-26 11:00:00 AM,82.4,48.1,11260.8
2018-07-26 12:00:00 PM,82.4,48.1,11340
2018-07-26 1:00:00 PM,84.2,48.37,11246.4
2018-07-26 2:00:00 PM,82.4,54.6,11289.6
2018-07-26 3:00:00 PM,82.4,54.6,11253.6
2018-07-26 4:00:00 PM,82.4,54.6,11088
2018-07-26 5:00:00 PM,80.6,61.63,10180.8
2018-07-26 6:00:00 PM,80.6,57.89,8920.8
2018-07-26 7:00:00 PM,78.8,61.4,8395.2
2018-07-26 8:00:00 PM,71.6,94.06,8287.2
2018-07-26 9:00:00 PM,69.8,88.35,8229.6
2018-07-26 10:00:00 PM,68,88.27,8287.2
2018-07-26 11:00:00 PM,69.8,88.35,8078.4
2018-07-27 12:00:00 AM,68,88.27,7826.4
2018-07-27 1:00:00 AM,66.2,88.18,7804.8
2018-07-27 2:00:00 AM,64.4,88.1,7732.8
2018-07-27 3:00:00 AM,64.4,88.1,7560
2018-07-27 4:00:00 AM,62.6,88.01,7840.8
2018-07-27 5:00:00 AM,62.6,88.01,7682.4
2018-07-27 6:00:00 AM,60.8,87.92,9259.2
2018-07-27 7:00:00 AM,64.4,82.62,9518.4
2018-07-27 8:00:00 AM,69.8,73.11,9604.8
2018-07-27 9:00:00 AM,71.6,68.77,9799.2
2018-07-27 10:00:00 AM,73.4,64.72,9698.4
2018-07-27 11:00:00 AM,75.2,60.94,9871.2
2018-07-27 12:00:00 PM,73.4,56.9,10036.8
2018-07-27 1:00:00 PM,75.2,53.57,10022.4
2018-07-27 2:00:00 PM,77,50.46,9972
2018-07-27 3:00:00 PM,77,47.28,9828
2018-07-27 4:00:00 PM,77,47.28,9540
2018-07-27 5:00:00 PM,78.8,44.56,9057.6
2018-07-27 6:00:00 PM,75.2,53.57,7704
2018-07-27 7:00:00 PM,73.4,56.9,7257.6
2018-07-27 8:00:00 PM,69.8,64.28,7092
2018-07-27 9:00:00 PM,66.2,72.75,6998.4
2018-07-27 10:00:00 PM,64.4,77.45,7048.8
2018-07-27 11:00:00 PM,62.6,82.5,7063.2
2018-07-28 12:00:00 AM,64.4,82.62,6940.8
2018-07-28 1:00:00 AM,62.6,82.5,6897.6
2018-07-28 2:00:00 AM,62.6,82.5,6840
2018-07-28 3:00:00 AM,60.8,87.92,6652.8
2018-07-28 4:00:00 AM,59,93.74,6609.6
2018-07-28 5:00:00 AM,57.2,93.69,6602.4
2018-07-28 6:00:00 AM,57.2,93.69,6876
2018-07-28 7:00:00 AM,62.6,82.5,6940.8
2018-07-28 8:00:00 AM,66.2,72.75,6948
2018-07-28 9:00:00 AM,71.6,60.46,6919.2
2018-07-28 10:00:00 AM,73.4,53.31,7005.6
2018-07-28 11:00:00 AM,75.2,50.19,7084.8
2018-07-28 12:00:00 PM,75.2,50.19,7142.4
2018-07-28 1:00:00 PM,77,44.28,7099.2
2018-07-28 2:00:00 PM,75.2,50.19,7120.8
2018-07-28 3:00:00 PM,78.8,44.56,7200
2018-07-28 4:00:00 PM,78.8,44.56,7164
2018-07-28 5:00:00 PM,78.8,44.56,7063.2
2018-07-28 6:00:00 PM,75.2,53.57,6904.8
2018-07-28 7:00:00 PM,73.4,68.97,6840
2018-07-28 8:00:00 PM,71.6,64.5,6840
2018-07-28 9:00:00 PM,69.8,73.11,6933.6
2018-07-28 10:00:00 PM,68,77.76,6854.4
2018-07-28 11:00:00 PM,66.2,77.61,6840
2018-07-29 12:00:00 AM,68,72.93,6782.4
2018-07-29 1:00:00 AM,66.2,82.75,6789.6
2018-07-29 2:00:00 AM,64.4,88.1,6775.2
2018-07-29 3:00:00 AM,64.4,82.62,6832.8
2018-07-29 4:00:00 AM,60.8,87.92,6840
2018-07-29 5:00:00 AM,62.6,93.84,6811.2
2018-07-29 6:00:00 AM,62.6,93.84,6840
2018-07-29 7:00:00 AM,64.4,93.88,6804
2018-07-29 8:00:00 AM,68,77.76,6904.8
2018-07-29 9:00:00 AM,71.6,64.5,7164
2018-07-29 10:00:00 AM,75.2,60.94,7207.2
2018-07-29 11:00:00 AM,75.2,60.94,7351.2
2018-07-29 12:00:00 PM,77,53.83,7322.4
2018-07-29 1:00:00 PM,77,53.83,7452
2018-07-29 2:00:00 PM,75.2,60.94,7336.8
2018-07-29 3:00:00 PM,75.2,60.94,7480.8
2018-07-29 4:00:00 PM,77,61.17,7531.2
2018-07-29 5:00:00 PM,75.2,60.94,7545.6
2018-07-29 6:00:00 PM,73.4,64.72,7459.2
2018-07-29 7:00:00 PM,73.4,68.97,7351.2
2018-07-29 8:00:00 PM,71.6,73.29,7286.4
2018-07-29 9:00:00 PM,69.8,82.99,7358.4
